App,Model,Embedding,Classifier,Accuracy,Precision,Recall,F1_0,F1_1
petclinic,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Neural Network,0.8499546690843155,0.9607957870099474,0.8614900314795383,0.5846925972396487,0.9084370677731674
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Dummy,0.756572982774252,0.8662386302835741,0.8494228751311648,0.1569858712715855,0.857748344370861
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Threshold,0.0707431687648662,1.0,0.0707431687648662,0.1321384452005808,0.1321384452005808
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Nearest Neighbors,0.956029011786038,0.9778129952456418,0.9711437565582371,0.8417618270799346,0.974466964990787
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,SVM RBF,0.871713508612874,0.9360558839333692,0.91395592864638,0.5612403100775195,0.9248739049641624
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Decision Tree,0.9542157751586582,0.979288369622942,0.9674711437565582,0.8378812199036918,0.9733438902084982
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Gaussian Naive Bayes,0.8640072529465095,0.8640072529465095,1.0,0.0,0.9270428015564202
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Random Forest,0.956482320942883,0.9783298097251586,0.9711437565582371,0.8436482084690553,0.9747235387045814
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Ensemble,0.9555757026291932,0.9752891692954784,0.9732423924449108,0.837748344370861,0.974264705882353
petclinic,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Neural Network,0.8735267452402539,0.8813877168307548,0.9863588667366212,0.2520107238605898,0.9309234959148304
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Dummy,0.5266219239373602,0.6006415396952687,0.5721925133689839,0.4472309299895506,0.5860719874804382
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Threshold,0.0325793853735645,1.0,0.0325793853735645,0.0631029165118923,0.0631029165118923
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Nearest Neighbors,0.6885906040268457,0.7124047124047124,0.7853323147440795,0.5948777648428405,0.747093023255814
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,SVM RBF,0.7239373601789709,0.7018669778296382,0.919022154316272,0.5736005528680027,0.7958981144558386
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Decision Tree,0.6675615212527964,0.7193798449612403,0.7089381207028266,0.6028861571352219,0.7141208156983455
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Gaussian Naive Bayes,0.6720357941834452,0.7130177514792899,0.7364400305576776,0.5948037589828635,0.7245396467493423
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Random Forest,0.665324384787472,0.7076239822353811,0.7303284950343774,0.5867403314917128,0.718796992481203
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Ensemble,0.6961968680089485,0.7116935483870968,0.8090145148968678,0.5941422594142259,0.7572398998927421
phoenix,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Neural Network,0.6738255033557047,0.7135493372606775,0.7402597402597403,0.5956738768718803,0.7266591676040496
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Dummy,0.5217002237136465,0.5909090909090909,0.5958747135217723,0.4193373166757196,0.5933815138836059
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Threshold,0.0708656841322237,1.0,0.0708656841322237,0.1323521430974786,0.1323521430974786
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Nearest Neighbors,0.8706935123042505,0.8881278538812786,0.891520244461421,0.8435300487276667,0.8898208158597026
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,SVM RBF,0.7203579418344519,0.6779396462018731,0.9954163483575248,0.4955609362389023,0.8065614360878984
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Decision Tree,0.8787472035794184,0.8992307692307693,0.893048128342246,0.8543793659322945,0.8961287849750863
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Gaussian Naive Bayes,0.6881431767337808,0.6976744186046512,0.825057295645531,0.5678859268443893,0.7560378018900945
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Random Forest,0.8778523489932886,0.8978494623655914,0.893048128342246,0.8531468531468531,0.8954423592493298
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Ensemble,0.8850111856823266,0.8757142857142857,0.93659281894576,0.8540601930721181,0.9051310446659284
phoenix,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Neural Network,0.6921700223713646,0.706312292358804,0.812070282658518,0.5845410628019324,0.7555081734186211
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Dummy,0.7971163748712667,0.8771526980482205,0.8946135831381733,0.0921658986175115,0.8857971014492754
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Threshold,0.0321134690342139,1.0,0.0321134690342139,0.0622285630363174,0.0622285630363174
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Nearest Neighbors,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,SVM RBF,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Decision Tree,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Gaussian Naive Bayes,0.8084449021627188,1.0,0.7822014051522248,0.5571428571428572,0.8777923784494086
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Random Forest,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Ensemble,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_DOM_RTED_modelsize100epoch31,DOM_RTED,Neural Network,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Dummy,0.7857878475798146,0.8782201405152225,0.8782201405152225,0.1111111111111111,0.8782201405152223
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Threshold,0.0660134257254222,1.0,0.0660134257254222,0.1238510212580111,0.1238510212580111
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Nearest Neighbors,1.0,1.0,1.0,1.0,1.0
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,SVM RBF,0.976313079299691,1.0,0.9730679156908664,0.9105058365758756,0.9863501483679524
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Decision Tree,1.0,1.0,1.0,1.0,1.0
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Gaussian Naive Bayes,1.0,1.0,1.0,1.0,1.0
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Random Forest,1.0,1.0,1.0,1.0,1.0
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Ensemble,1.0,1.0,1.0,1.0,1.0
ppma,DS_VISUAL_PDiff_modelsize100epoch31,VISUAL_PDiff,Neural Network,1.0,1.0,1.0,1.0,1.0
addressbook,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.966010733452594,0.9731270358306188,0.9803117309269892,0.9371554575523704,0.976706170821414
addressbook,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.9677996422182468,0.9747351263243684,0.981132075471698,0.9405286343612336,0.9779231398201144
addressbook,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.9487179487179488,0.9662551440329218,0.963084495488105,0.9065217391304348,0.9646672144617912
addressbook,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.9695885509838998,0.977124183006536,0.981132075471698,0.9440175631174532,0.9791240278346296
addressbook,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.9487179487179488,0.9662551440329218,0.963084495488105,0.9065217391304348,0.9646672144617912
addressbook,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9689922480620154,0.9755501222493888,0.9819524200164068,0.9427312775330396,0.9787408013082584
addressbook,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.9689922480620154,0.977886977886978,0.9794913863822804,0.9431072210065644,0.978688524590164
claroline,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.9991558806978053,1.0,0.998987854251012,0.9974640743871512,0.999493670886076
claroline,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.9977490151941476,1.0,0.9973009446693656,0.9932659932659932,0.9986486486486488
claroline,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.998593134496342,0.9993250084373946,0.998987854251012,0.995766299745978,0.999156402901974
claroline,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.9988745075970736,0.99966239027684,0.998987854251012,0.9966159052453468,0.9993250084373944
claroline,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.998593134496342,0.9993250084373946,0.998987854251012,0.995766299745978,0.999156402901974
claroline,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9991558806978053,1.0,0.998987854251012,0.9974640743871512,0.999493670886076
claroline,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.997467642093416,1.0,0.9969635627530364,0.992430613961312,0.9984794728839332
dimeshift,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.9346517626827172,0.95184007269423,0.978514712751051,0.5096774193548388,0.9649930907415938
dimeshift,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.9204643164230438,0.9204643164230438,1.0,0.0,0.9585851802104322
dimeshift,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.914445399828031,0.9516279069767442,0.9556282111163008,0.4487534626038781,0.9536238639011884
dimeshift,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.9204643164230438,0.9204643164230438,1.0,0.0,0.9585851802104322
dimeshift,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.9161650902837488,0.9521375464684017,0.9570294255021018,0.456824512534819,0.954577218728162
dimeshift,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9346517626827172,0.9445686186857398,0.9869219990658572,0.4452554744525547,0.9652809502055733
dimeshift,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.9204643164230438,0.9204643164230438,1.0,0.0,0.9585851802104322
mantisbt,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.9214128035320088,0.9521507974867084,0.961444607125427,0.5679611650485438,0.9567751335599806
mantisbt,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.904635761589404,0.904635761589404,1.0,0.0,0.9499304589707928
mantisbt,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.9112582781456954,0.9489795918367347,0.9531478770131772,0.524822695035461,0.9510591672753836
mantisbt,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.893598233995585,0.9956140350877192,0.8862859931673988,0.6331811263318112,0.9377743351407176
mantisbt,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.9112582781456954,0.9481086323957324,0.954123962908736,0.5202863961813843,0.95110678666991
mantisbt,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9147902869757174,0.9491771539206196,0.9570522205954124,0.5349397590361445,0.9530984204131226
mantisbt,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.904635761589404,0.904635761589404,1.0,0.0,0.9499304589707928
mrbs,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.919205298013245,0.9224080267558528,0.9536652835408024,0.8848332284455632,0.9377762665759948
mrbs,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.9271523178807948,0.9290020093770932,0.9591977869986168,0.8962916404776871,0.9438584552568902
mrbs,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.895364238410596,0.9148936170212766,0.921853388658368,0.8543331284572833,0.9183603169135376
mrbs,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.7554083885209713,0.9868995633187772,0.6251728907330567,0.7444649446494465,0.7654530059271804
mrbs,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.8958057395143488,0.9149519890260632,0.9225449515905948,0.8548585485854857,0.918732782369146
mrbs,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9086092715231788,0.9317073170731708,0.9246196403872752,0.8744693753790177,0.9281499479347448
mrbs,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.9258278145695364,0.939477303988996,0.9446749654218534,0.8969325153374235,0.9420689655172414
pagekit,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.6341212744090442,0.6858137510879025,0.6918349429323969,0.5561097256857855,0.6888111888111889
pagekit,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.6808838643371018,0.7283950617283951,0.7251975417032485,0.6164298949969117,0.7267927848658161
pagekit,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.6253854059609455,0.6761168384879725,0.6909569798068481,0.541220893643801,0.6834563612679114
pagekit,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.6490236382322713,0.9672131147540984,0.4143985952589991,0.6984547461368653,0.5802089735709896
pagekit,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.6253854059609455,0.6761168384879725,0.6909569798068481,0.541220893643801,0.6834563612679114
pagekit,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.6505652620760535,0.7243401759530792,0.6505706760316067,0.606936416184971,0.6854764107308049
pagekit,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.682939362795478,0.7439252336448599,0.6988586479367866,0.6333927510398097,0.7206880941602536
petclinic,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.9215775158658204,0.9539025667888948,0.9554039874081848,0.710217755443886,0.9546526867627784
petclinic,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.92973708068903,0.963963963963964,0.9543546694648478,0.7495961227786753,0.9591352491431584
petclinic,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.9038984587488668,0.9476744186046512,0.940713536201469,0.6547231270358307,0.9441811479726172
petclinic,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.9229374433363554,0.972252448313384,0.9375655823714586,0.7455089820359281,0.954594017094017
petclinic,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.9038984587488668,0.9476744186046512,0.940713536201469,0.6547231270358307,0.9441811479726172
petclinic,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.9252039891205802,0.9608258337744838,0.9522560335781742,0.73257698541329,0.9565217391304348
petclinic,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.92973708068903,0.9600630583289544,0.9585519412381952,0.7429519071310117,0.9593069046993964
phoenix,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.8326621923937361,0.8173794976238968,0.9197860962566844,0.778436018957346,0.8655643421998563
phoenix,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.854586129753915,0.8228346456692913,0.957983193277311,0.8014660965180207,0.8852806212495588
phoenix,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.7812080536912752,0.8096676737160121,0.8189457601222307,0.7338051170386499,0.8142802886441323
phoenix,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.767337807606264,0.8941058941058941,0.6837280366692131,0.7592592592592592,0.7748917748917749
phoenix,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.7829977628635347,0.8097744360902256,0.8227654698242933,0.7351174221736756,0.8162182644941265
phoenix,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.8156599552572706,0.8219669777458722,0.8747135217723453,0.7669683257918551,0.8475203552923759
phoenix,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.8272930648769575,0.8558211256746338,0.8479755538579068,0.7929184549356223,0.851880276285495
ppma,DS_all_modelsize100epoch31,Ensemble,Nearest Neighbors,0.874356333676622,0.8969631236442517,0.968384074941452,0.2650602409638554,0.9313063063063063
ppma,DS_all_modelsize100epoch31,Ensemble,SVM RBF,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
ppma,DS_all_modelsize100epoch31,Ensemble,Decision Tree,0.850669412976313,0.9107763615295481,0.9203747072599532,0.35555555555555557,0.9155503785672684
ppma,DS_all_modelsize100epoch31,Ensemble,Gaussian Naive Bayes,0.8063851699279093,0.9940652818991098,0.7845433255269321,0.5458937198067633,0.8769633507853403
ppma,DS_all_modelsize100epoch31,Ensemble,Random Forest,0.854788877445932,0.9111880046136102,0.9250585480093677,0.3619909502262443,0.9180708890180128
ppma,DS_all_modelsize100epoch31,Ensemble,Ensemble,0.858908341915551,0.9115958668197475,0.9297423887587822,0.3686635944700461,0.9205797101449275
ppma,DS_all_modelsize100epoch31,Ensemble,Neural Network,0.8795056642636457,0.8795056642636457,1.0,0.0,0.935890410958904
